item_id,path,has_obj,has_mtl,has_pcd,has_keypoints,has_border,textures,all_files,category,source_format,converted_to,metadata_notes,analysis_success,status
DSSS_Dress298,C:\Users\97250\Desktop\Studies\Third year\Final Project\converted_glb\DSSS_Dress298.glb,True,True,True,True,True,"['Dress298_diffuse_1001.png', 'Dress298_displacement_1001.png', 'Dress298_metallicroughness_1001.png', 'Dress298_metalness_1001.png', 'Dress298_normal_1001.png', 'Dress298_opacity_1001.png', 'Dress298_roughness_1001.png']","['border.obj', 'border.obj.mtl', 'Dress298.mtl', 'Dress298_diffuse_1001.png', 'Dress298_displacement_1001.png', 'Dress298_metallicroughness_1001.png', 'Dress298_metalness_1001.png', 'Dress298_normal_1001.png', 'Dress298_opacity_1001.png', 'Dress298_roughness_1001.png', 'DSSS_Dress298.obj', 'DSSS_Dress298.pcd', 'kp_DSSS_Dress298.pcd']",Short_ShortSleeve,obj,glb,,False,OK
DSSS_Dress299,C:\Users\97250\Desktop\Studies\Third year\Final Project\converted_glb\DSSS_Dress299.glb,True,True,True,True,True,"['Dress299_diffuse_1001.png', 'Dress299_displacement_1001.png', 'Dress299_metallicroughness_1001.png', 'Dress299_metalness_1001.png', 'Dress299_normal_1001.png', 'Dress299_opacity_1001.png', 'Dress299_roughness_1001.png']","['border.obj', 'border.obj.mtl', 'Dress299.mtl', 'Dress299_diffuse_1001.png', 'Dress299_displacement_1001.png', 'Dress299_metallicroughness_1001.png', 'Dress299_metalness_1001.png', 'Dress299_normal_1001.png', 'Dress299_opacity_1001.png', 'Dress299_roughness_1001.png', 'DSSS_Dress299.obj', 'DSSS_Dress299.pcd', 'kp_DSSS_Dress299.pcd']",Short_ShortSleeve,obj,glb,,False,OK
DSSS_dress3,C:\Users\97250\Desktop\Studies\Third year\Final Project\converted_glb\DSSS_dress3.glb,True,True,True,True,True,['texture.png'],"['017.obj.mtl', 'border.obj', 'border.obj.mtl', 'DSSS_dress3.obj', 'DSSS_dress3.pcd', 'kp_DSSS_dress3.pcd', 'texture.png']",Short_ShortSleeve,obj,glb,,False,OK
DSSS_Dress300,C:\Users\97250\Desktop\Studies\Third year\Final Project\converted_glb\DSSS_Dress300.glb,True,True,True,True,True,"['Dress300_diffuse_1001.png', 'Dress300_displacement_1001.png', 'Dress300_metallicroughness_1001.png', 'Dress300_metalness_1001.png', 'Dress300_normal_1001.png', 'Dress300_opacity_1001.png', 'Dress300_roughness_1001.png']","['border.obj', 'border.obj.mtl', 'Dress300.mtl', 'Dress300_diffuse_1001.png', 'Dress300_displacement_1001.png', 'Dress300_metallicroughness_1001.png', 'Dress300_metalness_1001.png', 'Dress300_normal_1001.png', 'Dress300_opacity_1001.png', 'Dress300_roughness_1001.png', 'DSSS_Dress300.obj', 'DSSS_Dress300.pcd', 'kp_DSSS_Dress300.pcd']",Short_ShortSleeve,obj,glb,,False,OK
DSSS_Dress303,C:\Users\97250\Desktop\Studies\Third year\Final Project\converted_glb\DSSS_Dress303.glb,True,True,True,True,True,"['Dress303_diffuse_1001.png', 'Dress303_displacement_1001.png', 'Dress303_metallicroughness_1001.png', 'Dress303_metalness_1001.png', 'Dress303_normal_1001.png', 'Dress303_opacity_1001.png', 'Dress303_roughness_1001.png']","['border.obj', 'border.obj.mtl', 'Dress303.mtl', 'Dress303_diffuse_1001.png', 'Dress303_displacement_1001.png', 'Dress303_metallicroughness_1001.png', 'Dress303_metalness_1001.png', 'Dress303_normal_1001.png', 'Dress303_opacity_1001.png', 'Dress303_roughness_1001.png', 'DSSS_Dress303.obj', 'DSSS_Dress303.pcd', 'kp_DSSS_Dress303.pcd']",Short_ShortSleeve,obj,glb,,False,OK
DSSS_Dress328,C:\Users\97250\Desktop\Studies\Third year\Final Project\converted_glb\DSSS_Dress328.glb,True,True,True,True,True,"['Dress328_diffuse_1001.png', 'Dress328_displacement_1001.png', 'Dress328_metallicroughness_1001.png', 'Dress328_metalness_1001.png', 'Dress328_normal_1001.png', 'Dress328_opacity_1001.png', 'Dress328_roughness_1001.png']","['border.obj', 'border.obj.mtl', 'Dress328.mtl', 'Dress328_diffuse_1001.png', 'Dress328_displacement_1001.png', 'Dress328_metallicroughness_1001.png', 'Dress328_metalness_1001.png', 'Dress328_normal_1001.png', 'Dress328_opacity_1001.png', 'Dress328_roughness_1001.png', 'DSSS_Dress328.obj', 'DSSS_Dress328.pcd', 'kp_DSSS_Dress328.pcd']",Short_ShortSleeve,obj,glb,,False,OK
DSSS_Dress331,C:\Users\97250\Desktop\Studies\Third year\Final Project\converted_glb\DSSS_Dress331.glb,True,True,True,True,True,"['Dress331_diffuse_1001.png', 'Dress331_displacement_1001.png', 'Dress331_metallicroughness_1001.png', 'Dress331_metalness_1001.png', 'Dress331_normal_1001.png', 'Dress331_opacity_1001.png', 'Dress331_roughness_1001.png']","['border.obj', 'border.obj.mtl', 'Dress331.mtl', 'Dress331_diffuse_1001.png', 'Dress331_displacement_1001.png', 'Dress331_metallicroughness_1001.png', 'Dress331_metalness_1001.png', 'Dress331_normal_1001.png', 'Dress331_opacity_1001.png', 'Dress331_roughness_1001.png', 'DSSS_Dress331.obj', 'DSSS_Dress331.pcd', 'kp_DSSS_Dress331.pcd']",Short_ShortSleeve,obj,glb,,False,OK
DSSS_dress347,C:\Users\97250\Desktop\Studies\Third year\Final Project\converted_glb\DSSS_dress347.glb,True,True,True,True,True,"['dress347_diffuse_1001.png', 'dress347_displacement_1001.png', 'dress347_metallicroughness_1001.png', 'dress347_metalness_1001.png', 'dress347_normal_1001.png', 'dress347_opacity_1001.png', 'dress347_roughness_1001.png']","['border.obj', 'border.obj.mtl', 'dress347.mtl', 'dress347_diffuse_1001.png', 'dress347_displacement_1001.png', 'dress347_metallicroughness_1001.png', 'dress347_metalness_1001.png', 'dress347_normal_1001.png', 'dress347_opacity_1001.png', 'dress347_roughness_1001.png', 'DSSS_dress347.obj', 'DSSS_dress347.pcd', 'kp_DSSS_dress347.pcd']",Short_ShortSleeve,obj,glb,,False,OK
DSSS_dress348,C:\Users\97250\Desktop\Studies\Third year\Final Project\converted_glb\DSSS_dress348.glb,True,True,True,True,True,"['dress348_diffuse_1001.png', 'dress348_displacement_1001.png', 'dress348_metallicroughness_1001.png', 'dress348_metalness_1001.png', 'dress348_normal_1001.png', 'dress348_opacity_1001.png', 'dress348_roughness_1001.png']","['border.obj', 'border.obj.mtl', 'dress348.mtl', 'dress348_diffuse_1001.png', 'dress348_displacement_1001.png', 'dress348_metallicroughness_1001.png', 'dress348_metalness_1001.png', 'dress348_normal_1001.png', 'dress348_opacity_1001.png', 'dress348_roughness_1001.png', 'DSSS_dress348.obj', 'DSSS_dress348.pcd', 'kp_DSSS_dress348.pcd']",Short_ShortSleeve,obj,glb,,False,OK
DSSS_Dress354,C:\Users\97250\Desktop\Studies\Third year\Final Project\converted_glb\DSSS_Dress354.glb,True,True,True,True,True,"['Dress354_diffuse_1001.png', 'Dress354_displacement_1001.png', 'Dress354_metallicroughness_1001.png', 'Dress354_metalness_1001.png', 'Dress354_normal_1001.png', 'Dress354_opacity_1001.png', 'Dress354_roughness_1001.png']","['border.obj', 'border.obj.mtl', 'Dress354.mtl', 'Dress354_diffuse_1001.png', 'Dress354_displacement_1001.png', 'Dress354_metallicroughness_1001.png', 'Dress354_metalness_1001.png', 'Dress354_normal_1001.png', 'Dress354_opacity_1001.png', 'Dress354_roughness_1001.png', 'DSSS_Dress354.obj', 'DSSS_Dress354.pcd', 'kp_DSSS_Dress354.pcd']",Short_ShortSleeve,obj,glb,,False,OK
DSSS_Dress358,C:\Users\97250\Desktop\Studies\Third year\Final Project\converted_glb\DSSS_Dress358.glb,True,True,True,True,True,"['Dress358_diffuse_1001.png', 'Dress358_displacement_1001.png', 'Dress358_metallicroughness_1001.png', 'Dress358_metalness_1001.png', 'Dress358_normal_1001.png', 'Dress358_opacity_1001.png', 'Dress358_roughness_1001.png']","['border.obj', 'border.obj.mtl', 'Dress358.mtl', 'Dress358_diffuse_1001.png', 'Dress358_displacement_1001.png', 'Dress358_metallicroughness_1001.png', 'Dress358_metalness_1001.png', 'Dress358_normal_1001.png', 'Dress358_opacity_1001.png', 'Dress358_roughness_1001.png', 'DSSS_Dress358.obj', 'DSSS_Dress358.pcd', 'kp_DSSS_Dress358.pcd']",Short_ShortSleeve,obj,glb,,False,OK
DSSS_Dress362,C:\Users\97250\Desktop\Studies\Third year\Final Project\converted_glb\DSSS_Dress362.glb,True,True,True,True,True,"['Dress362_diffuse_1001.png', 'Dress362_displacement_1001.png', 'Dress362_metallicroughness_1001.png', 'Dress362_metalness_1001.png', 'Dress362_normal_1001.png', 'Dress362_opacity_1001.png', 'Dress362_roughness_1001.png']","['border.obj', 'border.obj.mtl', 'Dress362.mtl', 'Dress362_diffuse_1001.png', 'Dress362_displacement_1001.png', 'Dress362_metallicroughness_1001.png', 'Dress362_metalness_1001.png', 'Dress362_normal_1001.png', 'Dress362_opacity_1001.png', 'Dress362_roughness_1001.png', 'DSSS_Dress362.obj', 'DSSS_Dress362.pcd', 'kp_DSSS_Dress362.pcd']",Short_ShortSleeve,obj,glb,,False,OK
DSSS_Dress380,C:\Users\97250\Desktop\Studies\Third year\Final Project\converted_glb\DSSS_Dress380.glb,True,True,True,True,True,"['Dress380_diffuse_1001.png', 'Dress380_displacement_1001.png', 'Dress380_metallicroughness_1001.png', 'Dress380_metalness_1001.png', 'Dress380_normal_1001.png', 'Dress380_opacity_1001.png', 'Dress380_roughness_1001.png']","['border.obj', 'border.obj.mtl', 'Dress380.mtl', 'Dress380_diffuse_1001.png', 'Dress380_displacement_1001.png', 'Dress380_metallicroughness_1001.png', 'Dress380_metalness_1001.png', 'Dress380_normal_1001.png', 'Dress380_opacity_1001.png', 'Dress380_roughness_1001.png', 'DSSS_Dress380.obj', 'DSSS_Dress380.pcd', 'kp_DSSS_Dress380.pcd']",Short_ShortSleeve,obj,glb,,False,OK
DSSS_Dress381,C:\Users\97250\Desktop\Studies\Third year\Final Project\converted_glb\DSSS_Dress381.glb,True,True,True,True,True,"['Dress381_diffuse_1001.png', 'Dress381_displacement_1001.png', 'Dress381_metallicroughness_1001.png', 'Dress381_metalness_1001.png', 'Dress381_normal_1001.png', 'Dress381_opacity_1001.png', 'Dress381_roughness_1001.png']","['border.obj', 'border.obj.mtl', 'Dress381.mtl', 'Dress381_diffuse_1001.png', 'Dress381_displacement_1001.png', 'Dress381_metallicroughness_1001.png', 'Dress381_metalness_1001.png', 'Dress381_normal_1001.png', 'Dress381_opacity_1001.png', 'Dress381_roughness_1001.png', 'DSSS_Dress381.obj', 'DSSS_Dress381.pcd', 'kp_DSSS_Dress381.pcd']",Short_ShortSleeve,obj,glb,,False,OK
DSSS_Dress385,C:\Users\97250\Desktop\Studies\Third year\Final Project\converted_glb\DSSS_Dress385.glb,True,True,True,True,True,"['Dress385_diffuse_1001.png', 'Dress385_displacement_1001.png', 'Dress385_metallicroughness_1001.png', 'Dress385_metalness_1001.png', 'Dress385_normal_1001.png', 'Dress385_opacity_1001.png', 'Dress385_roughness_1001.png']","['border.obj', 'border.obj.mtl', 'Dress385.mtl', 'Dress385_diffuse_1001.png', 'Dress385_displacement_1001.png', 'Dress385_metallicroughness_1001.png', 'Dress385_metalness_1001.png', 'Dress385_normal_1001.png', 'Dress385_opacity_1001.png', 'Dress385_roughness_1001.png', 'DSSS_Dress385.obj', 'DSSS_Dress385.pcd', 'kp_DSSS_Dress385.pcd']",Short_ShortSleeve,obj,glb,,False,OK
DSSS_Dress406,C:\Users\97250\Desktop\Studies\Third year\Final Project\converted_glb\DSSS_Dress406.glb,True,True,True,True,True,"['Dress406_diffuse_1001.png', 'Dress406_displacement_1001.png', 'Dress406_metallicroughness_1001.png', 'Dress406_metalness_1001.png', 'Dress406_normal_1001.png', 'Dress406_opacity_1001.png', 'Dress406_roughness_1001.png']","['border.obj', 'border.obj.mtl', 'Dress406.mtl', 'Dress406_diffuse_1001.png', 'Dress406_displacement_1001.png', 'Dress406_metallicroughness_1001.png', 'Dress406_metalness_1001.png', 'Dress406_normal_1001.png', 'Dress406_opacity_1001.png', 'Dress406_roughness_1001.png', 'DSSS_Dress406.obj', 'DSSS_Dress406.pcd', 'kp_DSSS_Dress406.pcd']",Short_ShortSleeve,obj,glb,,False,OK
DSSS_Dress407,C:\Users\97250\Desktop\Studies\Third year\Final Project\converted_glb\DSSS_Dress407.glb,True,True,True,True,True,"['Dress407_diffuse_1001.png', 'Dress407_displacement_1001.png', 'Dress407_metallicroughness_1001.png', 'Dress407_metalness_1001.png', 'Dress407_normal_1001.png', 'Dress407_opacity_1001.png', 'Dress407_roughness_1001.png']","['border.obj', 'border.obj.mtl', 'Dress407.mtl', 'Dress407_diffuse_1001.png', 'Dress407_displacement_1001.png', 'Dress407_metallicroughness_1001.png', 'Dress407_metalness_1001.png', 'Dress407_normal_1001.png', 'Dress407_opacity_1001.png', 'Dress407_roughness_1001.png', 'DSSS_Dress407.obj', 'DSSS_Dress407.pcd', 'kp_DSSS_Dress407.pcd']",Short_ShortSleeve,obj,glb,,False,OK
DSSS_Dress409,C:\Users\97250\Desktop\Studies\Third year\Final Project\converted_glb\DSSS_Dress409.glb,True,True,True,True,True,"['Dress409_diffuse_1001.png', 'Dress409_displacement_1001.png', 'Dress409_metallicroughness_1001.png', 'Dress409_metalness_1001.png', 'Dress409_normal_1001.png', 'Dress409_opacity_1001.png', 'Dress409_roughness_1001.png']","['border.obj', 'border.obj.mtl', 'Dress409.mtl', 'Dress409_diffuse_1001.png', 'Dress409_displacement_1001.png', 'Dress409_metallicroughness_1001.png', 'Dress409_metalness_1001.png', 'Dress409_normal_1001.png', 'Dress409_opacity_1001.png', 'Dress409_roughness_1001.png', 'DSSS_Dress409.obj', 'DSSS_Dress409.pcd', 'kp_DSSS_Dress409.pcd']",Short_ShortSleeve,obj,glb,,False,OK
DSSS_Dress410,C:\Users\97250\Desktop\Studies\Third year\Final Project\converted_glb\DSSS_Dress410.glb,True,True,True,True,True,"['Dress410_diffuse_1001.png', 'Dress410_displacement_1001.png', 'Dress410_metallicroughness_1001.png', 'Dress410_metalness_1001.png', 'Dress410_normal_1001.png', 'Dress410_opacity_1001.png', 'Dress410_roughness_1001.png']","['border.obj', 'border.obj.mtl', 'Dress410.mtl', 'Dress410_diffuse_1001.png', 'Dress410_displacement_1001.png', 'Dress410_metallicroughness_1001.png', 'Dress410_metalness_1001.png', 'Dress410_normal_1001.png', 'Dress410_opacity_1001.png', 'Dress410_roughness_1001.png', 'DSSS_Dress410.obj', 'DSSS_Dress410.pcd', 'kp_DSSS_Dress410.pcd']",Short_ShortSleeve,obj,glb,,False,OK
DSSS_Dress416,C:\Users\97250\Desktop\Studies\Third year\Final Project\converted_glb\DSSS_Dress416.glb,True,True,True,True,True,"['Dress416_diffuse_1001.png', 'Dress416_displacement_1001.png', 'Dress416_metallicroughness_1001.png', 'Dress416_metalness_1001.png', 'Dress416_normal_1001.png', 'Dress416_opacity_1001.png', 'Dress416_roughness_1001.png']","['border.obj', 'border.obj.mtl', 'Dress416.mtl', 'Dress416_diffuse_1001.png', 'Dress416_displacement_1001.png', 'Dress416_metallicroughness_1001.png', 'Dress416_metalness_1001.png', 'Dress416_normal_1001.png', 'Dress416_opacity_1001.png', 'Dress416_roughness_1001.png', 'DSSS_Dress416.obj', 'DSSS_Dress416.pcd', 'kp_DSSS_Dress416.pcd']",Short_ShortSleeve,obj,glb,,False,OK
DSSS_Dress419,C:\Users\97250\Desktop\Studies\Third year\Final Project\converted_glb\DSSS_Dress419.glb,True,True,True,True,True,"['Dress419_diffuse_1001.png', 'Dress419_displacement_1001.png', 'Dress419_metallicroughness_1001.png', 'Dress419_metalness_1001.png', 'Dress419_normal_1001.png', 'Dress419_opacity_1001.png', 'Dress419_roughness_1001.png']","['border.obj', 'border.obj.mtl', 'Dress419.mtl', 'Dress419_diffuse_1001.png', 'Dress419_displacement_1001.png', 'Dress419_metallicroughness_1001.png', 'Dress419_metalness_1001.png', 'Dress419_normal_1001.png', 'Dress419_opacity_1001.png', 'Dress419_roughness_1001.png', 'DSSS_Dress419.obj', 'DSSS_Dress419.pcd', 'kp_DSSS_Dress419.pcd']",Short_ShortSleeve,obj,glb,,False,OK
DSSS_Dress436,C:\Users\97250\Desktop\Studies\Third year\Final Project\converted_glb\DSSS_Dress436.glb,True,True,True,True,True,"['Dress436_diffuse_1001.png', 'Dress436_displacement_1001.png', 'Dress436_metallicroughness_1001.png', 'Dress436_metalness_1001.png', 'Dress436_normal_1001.png', 'Dress436_opacity_1001.png', 'Dress436_roughness_1001.png']","['border.obj', 'border.obj.mtl', 'Dress436.mtl', 'Dress436_diffuse_1001.png', 'Dress436_displacement_1001.png', 'Dress436_metallicroughness_1001.png', 'Dress436_metalness_1001.png', 'Dress436_normal_1001.png', 'Dress436_opacity_1001.png', 'Dress436_roughness_1001.png', 'DSSS_Dress436.obj', 'DSSS_Dress436.pcd', 'kp_DSSS_Dress436.pcd']",Short_ShortSleeve,obj,glb,,False,OK
THNC_Top442,C:\Users\97250\Desktop\Studies\Third year\Final Project\converted_glb\THNC_Top442.glb,True,True,True,True,True,"['Top442_diffuse_1001.png', 'Top442_displacement_1001.png', 'Top442_metallicroughness_1001.png', 'Top442_metalness_1001.png', 'Top442_normal_1001.png', 'Top442_opacity_1001.png', 'Top442_roughness_1001.png']","['border.obj', 'border.obj.mtl', 'kp_THNC_Top442.pcd', 'THNC_Top442.obj', 'THNC_Top442.pcd', 'Top442.mtl', 'Top442_diffuse_1001.png', 'Top442_displacement_1001.png', 'Top442_metallicroughness_1001.png', 'Top442_metalness_1001.png', 'Top442_normal_1001.png', 'Top442_opacity_1001.png', 'Top442_roughness_1001.png']",Short_ShortSleeve,obj,glb,,False,OK
DST_Dress013,C:\Users\97250\Desktop\Studies\Third year\Final Project\converted_glb\DST_Dress013.glb,True,True,True,True,True,"['Dress013_diffuse_1001.png', 'Dress013_displacement_1001.png', 'Dress013_metallicroughness_1001.png', 'Dress013_metalness_1001.png', 'Dress013_normal_1001.png', 'Dress013_opacity_1001.png', 'Dress013_roughness_1001.png']","['border.obj', 'border.obj.mtl', 'Dress013.mtl', 'Dress013_diffuse_1001.png', 'Dress013_displacement_1001.png', 'Dress013_metallicroughness_1001.png', 'Dress013_metalness_1001.png', 'Dress013_normal_1001.png', 'Dress013_opacity_1001.png', 'Dress013_roughness_1001.png', 'DST_Dress013.obj', 'DST_Dress013.pcd', 'kp_DST_Dress013.pcd']",Short_Tube,obj,glb,,False,OK
DST_Dress037_1,C:\Users\97250\Desktop\Studies\Third year\Final Project\converted_glb\DST_Dress037_1.glb,True,True,True,True,True,"['Dress037_diffuse_1001.png', 'Dress037_displacement_1001.png', 'Dress037_metallicroughness_1001.png', 'Dress037_metalness_1001.png', 'Dress037_normal_1001.png', 'Dress037_opacity_1001.png', 'Dress037_roughness_1001.png']","['border.obj', 'border.obj.mtl', 'Dress037.mtl', 'Dress037_diffuse_1001.png', 'Dress037_displacement_1001.png', 'Dress037_metallicroughness_1001.png', 'Dress037_metalness_1001.png', 'Dress037_normal_1001.png', 'Dress037_opacity_1001.png', 'Dress037_roughness_1001.png', 'DST_Dress037_1.obj', 'DST_Dress037_1.pcd', 'kp_DST_Dress037_1.pcd']",Short_Tube,obj,glb,,False,OK
DST_Dress043_1,C:\Users\97250\Desktop\Studies\Third year\Final Project\converted_glb\DST_Dress043_1.glb,True,True,True,True,True,"['Dress043_diffuse_1001.png', 'Dress043_displacement_1001.png', 'Dress043_metallicroughness_1001.png', 'Dress043_metalness_1001.png', 'Dress043_normal_1001.png', 'Dress043_opacity_1001.png', 'Dress043_roughness_1001.png']","['border.obj', 'border.obj.mtl', 'Dress043.mtl', 'Dress043_diffuse_1001.png', 'Dress043_displacement_1001.png', 'Dress043_metallicroughness_1001.png', 'Dress043_metalness_1001.png', 'Dress043_normal_1001.png', 'Dress043_opacity_1001.png', 'Dress043_roughness_1001.png', 'DST_Dress043_1.obj', 'DST_Dress043_1.pcd', 'kp_DST_Dress043_1.pcd']",Short_Tube,obj,glb,,False,OK
DST_Dress244,C:\Users\97250\Desktop\Studies\Third year\Final Project\converted_glb\DST_Dress244.glb,True,True,True,True,True,"['Dress244_diffuse_1001.png', 'Dress244_displacement_1001.png', 'Dress244_metallicroughness_1001.png', 'Dress244_metalness_1001.png', 'Dress244_normal_1001.png', 'Dress244_opacity_1001.png', 'Dress244_roughness_1001.png']","['border.obj', 'border.obj.mtl', 'Dress244.mtl', 'Dress244_diffuse_1001.png', 'Dress244_displacement_1001.png', 'Dress244_metallicroughness_1001.png', 'Dress244_metalness_1001.png', 'Dress244_normal_1001.png', 'Dress244_opacity_1001.png', 'Dress244_roughness_1001.png', 'DST_Dress244.obj', 'DST_Dress244.pcd', 'kp_DST_Dress244.pcd']",Short_Tube,obj,glb,,False,OK
DST_Dress262,C:\Users\97250\Desktop\Studies\Third year\Final Project\converted_glb\DST_Dress262.glb,True,True,True,True,True,"['Dress262_diffuse_1001.png', 'Dress262_displacement_1001.png', 'Dress262_metallicroughness_1001.png', 'Dress262_metalness_1001.png', 'Dress262_normal_1001.png', 'Dress262_opacity_1001.png', 'Dress262_roughness_1001.png']","['border.obj', 'border.obj.mtl', 'Dress262.mtl', 'Dress262_diffuse_1001.png', 'Dress262_displacement_1001.png', 'Dress262_metallicroughness_1001.png', 'Dress262_metalness_1001.png', 'Dress262_normal_1001.png', 'Dress262_opacity_1001.png', 'Dress262_roughness_1001.png', 'DST_Dress262.obj', 'DST_Dress262.pcd', 'kp_DST_Dress262.pcd']",Short_Tube,obj,glb,,False,OK
DST_Dress317,C:\Users\97250\Desktop\Studies\Third year\Final Project\converted_glb\DST_Dress317.glb,True,True,True,True,True,"['Dress317_diffuse_1001.png', 'Dress317_displacement_1001.png', 'Dress317_metallicroughness_1001.png', 'Dress317_metalness_1001.png', 'Dress317_normal_1001.png', 'Dress317_opacity_1001.png', 'Dress317_roughness_1001.png']","['border.obj', 'border.obj.mtl', 'Dress317.mtl', 'Dress317_diffuse_1001.png', 'Dress317_displacement_1001.png', 'Dress317_metallicroughness_1001.png', 'Dress317_metalness_1001.png', 'Dress317_normal_1001.png', 'Dress317_opacity_1001.png', 'Dress317_roughness_1001.png', 'DST_Dress317.obj', 'DST_Dress317.pcd', 'kp_DST_Dress317.pcd']",Short_Tube,obj,glb,,False,OK
